     2.000     3.000     3.000     2.000     3.000     0.001     0.000     0.924     0.000     0.009     0.000     0.065     3.000
     3.000     3.000     2.000     2.000     3.000     0.000     0.000     0.955     0.011     0.034     0.000     0.000     3.000
     2.000     3.000     2.000     3.000     2.000     0.752     0.000     0.041     0.000     0.206     0.000     0.000     1.000
     3.000     3.000     3.000     2.000     3.000     0.000     0.000     0.836     0.079     0.084     0.000     0.000     3.000
     3.000     2.000     3.000     2.000     3.000     0.000     0.000     0.949     0.013     0.038     0.000     0.000     3.000
     3.000     3.000     3.000     2.000     3.000     0.000     0.000     0.836     0.079     0.084     0.000     0.000     3.000
     2.000     3.000     2.000     2.000     3.000     0.001     0.001     0.964     0.000     0.004     0.000     0.031     3.000
     3.000     3.000     3.000     2.000     3.000     0.000     0.000     0.836     0.079     0.084     0.000     0.000     3.000
     3.000     3.000     3.000     2.000     3.000     0.000     0.000     0.836     0.079     0.084     0.000     0.000     3.000
     2.000     3.000     2.000     3.000     2.000     0.752     0.000     0.041     0.000     0.206     0.000     0.000     1.000
     3.000     3.000     3.000     2.000     3.000     0.000     0.000     0.836     0.079     0.084     0.000     0.000     3.000
     3.000     3.000     3.000     2.000     3.000     0.000     0.000     0.836     0.079     0.084     0.000     0.000     3.000
     3.000     3.000     3.000     2.000     2.000     0.000     0.000     0.922     0.014     0.063     0.000     0.000     3.000
     3.000     3.000     2.000     2.000     3.000     0.000     0.000     0.955     0.011     0.034     0.000     0.000     3.000
     3.000     3.000     2.000     2.000     3.000     0.000     0.000     0.955     0.011     0.034     0.000     0.000     3.000
     3.000     3.000     3.000     2.000     3.000     0.000     0.000     0.836     0.079     0.084     0.000     0.000     3.000
     2.000     2.000     3.000     2.000     3.000     0.001     0.001     0.951     0.000     0.004     0.000     0.042     3.000
     3.000     3.000     2.000     1.000     3.000     0.000     0.000     0.848     0.147     0.000     0.000     0.005     3.000
     2.000     2.000     2.000     1.000     3.000     0.000     0.137     0.574     0.000     0.000     0.000     0.288     3.000
     1.000     1.000     4.000     1.000     3.000     0.000     0.068     0.004     0.000     0.000     0.000     0.927     7.000
     3.000     1.000     4.000     1.000     4.000     0.000     0.000     0.402     0.572     0.000     0.000     0.026     4.000
     1.000     2.000     2.000     2.000     3.000     0.021     0.473     0.137     0.000     0.000     0.000     0.369     2.000
     2.000     2.000     3.000     2.000     2.000     0.002     0.002     0.985     0.000     0.003     0.000     0.008     3.000
     1.000     2.000     2.000     2.000     3.000     0.021     0.473     0.137     0.000     0.000     0.000     0.369     2.000
     1.000     2.000     2.000     2.000     2.000     0.020     0.825     0.104     0.000     0.000     0.000     0.051     2.000
     2.000     3.000     2.000     1.000     3.000     0.000     0.015     0.548     0.001     0.000     0.000     0.436     3.000
     1.000     1.000     2.000     2.000     2.000     0.004     0.977     0.014     0.000     0.000     0.000     0.005     2.000
     3.000     3.000     2.000     2.000     2.000     0.000     0.000     0.974     0.002     0.024     0.000     0.000     3.000
     2.000     3.000     2.000     3.000     2.000     0.752     0.000     0.041     0.000     0.206     0.000     0.000     1.000
     2.000     3.000     2.000     3.000     2.000     0.752     0.000     0.041     0.000     0.206     0.000     0.000     1.000
     2.000     2.000     3.000     2.000     2.000     0.002     0.002     0.985     0.000     0.003     0.000     0.008     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     3.000     2.000     2.000     2.000     2.000     0.000     0.000     0.990     0.000     0.010     0.000     0.000     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     3.000     2.000     3.000     2.000     3.000     0.000     0.000     0.949     0.013     0.038     0.000     0.000     3.000
     2.000     3.000     2.000     2.000     2.000     0.002     0.002     0.988     0.000     0.002     0.000     0.006     3.000
     2.000     2.000     2.000     3.000     2.000     0.902     0.000     0.033     0.000     0.065     0.000     0.000     1.000
     1.000     2.000     2.000     2.000     2.000     0.020     0.825     0.104     0.000     0.000     0.000     0.051     2.000
     2.000     2.000     2.000     2.000     3.000     0.002     0.007     0.970     0.000     0.001     0.000     0.019     3.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000
     2.000     2.000     2.000     2.000     3.000     0.002     0.007     0.970     0.000     0.001     0.000     0.019     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     3.000     0.002     0.007     0.970     0.000     0.001     0.000     0.019     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     4.000     4.000     1.000     1.000     4.000     0.000     0.000     0.006     0.994     0.000     0.000     0.000     4.000
     2.000     1.000     3.000     3.000     2.000     0.899     0.000     0.031     0.000     0.070     0.000     0.000     1.000
     2.000     2.000     3.000     2.000     2.000     0.002     0.002     0.985     0.000     0.003     0.000     0.008     3.000
     2.000     2.000     3.000     2.000     2.000     0.002     0.002     0.985     0.000     0.003     0.000     0.008     3.000
     3.000     3.000     1.000     2.000     2.000     0.000     0.000     0.991     0.000     0.009     0.000     0.000     3.000
     1.000     1.000     2.000     3.000     2.000     0.999     0.001     0.000     0.000     0.000     0.000     0.000     1.000
     2.000     1.000     2.000     1.000     3.000     0.000     0.607     0.299     0.000     0.000     0.000     0.095     2.000
     1.000     1.000     1.000     2.000     2.000     0.001     0.997     0.002     0.000     0.000     0.000     0.000     2.000
     4.000     3.000     2.000     2.000     3.000     0.000     0.000     0.295     0.600     0.104     0.000     0.000     4.000
     2.000     3.000     3.000     2.000     2.000     0.001     0.000     0.979     0.000     0.007     0.000     0.013     3.000
     1.000     2.000     1.000     3.000     1.000     0.998     0.001     0.000     0.000     0.000     0.000     0.000     1.000
     2.000     2.000     2.000     1.000     1.000     0.000     0.555     0.437     0.000     0.000     0.000     0.007     2.000
     3.000     3.000     3.000     2.000     2.000     0.000     0.000     0.922     0.014     0.063     0.000     0.000     3.000
     1.000     1.000     2.000     3.000     2.000     0.999     0.001     0.000     0.000     0.000     0.000     0.000     1.000
     1.000     1.000     1.000     2.000     1.000     0.000     0.999     0.001     0.000     0.000     0.000     0.000     2.000
     3.000     2.000     2.000     2.000     2.000     0.000     0.000     0.990     0.000     0.010     0.000     0.000     3.000
     2.000     1.000     3.000     2.000     2.000     0.003     0.018     0.973     0.000     0.001     0.000     0.005     3.000
     2.000     1.000     1.000     1.000     2.000     0.000     0.973     0.027     0.000     0.000     0.000     0.001     2.000
     4.000     4.000     3.000     3.000     3.000     0.000     0.000     0.000     0.001     0.553     0.446     0.000     5.000
     3.000     3.000     3.000     3.000     3.000     0.001     0.000     0.005     0.000     0.990     0.004     0.000     5.000
     3.000     3.000     1.000     1.000     2.000     0.000     0.001     0.995     0.003     0.000     0.000     0.000     3.000
     3.000     3.000     1.000     1.000     2.000     0.000     0.001     0.995     0.003     0.000     0.000     0.000     3.000
     3.000     3.000     1.000     1.000     2.000     0.000     0.001     0.995     0.003     0.000     0.000     0.000     3.000
     3.000     3.000     1.000     1.000     2.000     0.000     0.001     0.995     0.003     0.000     0.000     0.000     3.000
     3.000     3.000     1.000     1.000     2.000     0.000     0.001     0.995     0.003     0.000     0.000     0.000     3.000
     3.000     3.000     1.000     1.000     2.000     0.000     0.001     0.995     0.003     0.000     0.000     0.000     3.000
     3.000     3.000     1.000     1.000     2.000     0.000     0.001     0.995     0.003     0.000     0.000     0.000     3.000
     3.000     3.000     3.000     1.000     2.000     0.000     0.000     0.808     0.190     0.000     0.000     0.002     3.000
     4.000     4.000     4.000     4.000     4.000     0.000     0.000     0.000     0.000     0.001     0.999     0.000     6.000
     3.000     2.000     3.000     1.000     2.000     0.000     0.000     0.967     0.032     0.000     0.000     0.001     3.000
     3.000     4.000     2.000     1.000     3.000     0.000     0.000     0.445     0.551     0.000     0.000     0.004     4.000
     3.000     3.000     3.000     4.000     3.000     0.003     0.000     0.000     0.000     0.839     0.158     0.000     5.000
     3.000     3.000     3.000     4.000     4.000     0.001     0.000     0.000     0.000     0.517     0.482     0.000     5.000
     3.000     3.000     3.000     3.000     3.000     0.001     0.000     0.005     0.000     0.990     0.004     0.000     5.000
     3.000     3.000     3.000     3.000     2.000     0.001     0.000     0.007     0.000     0.991     0.001     0.000     5.000
     3.000     3.000     3.000     2.000     3.000     0.000     0.000     0.836     0.079     0.084     0.000     0.000     3.000
     3.000     3.000     3.000     3.000     4.000     0.000     0.000     0.003     0.000     0.976     0.020     0.000     5.000
     3.000     2.000     3.000     3.000     3.000     0.003     0.000     0.012     0.000     0.984     0.001     0.000     5.000
     3.000     3.000     3.000     3.000     3.000     0.001     0.000     0.005     0.000     0.990     0.004     0.000     5.000
     1.000     1.000     2.000     1.000     3.000     0.000     0.955     0.001     0.000     0.000     0.000     0.044     2.000
     4.000     4.000     2.000     4.000     3.000     0.000     0.000     0.000     0.000     0.124     0.876     0.000     6.000
     4.000     1.000     1.000     1.000     3.000     0.000     0.000     0.933     0.067     0.000     0.000     0.000     3.000
     3.000     4.000     1.000     2.000     3.000     0.000     0.000     0.960     0.009     0.031     0.000     0.000     3.000
     1.000     1.000     1.000     1.000     4.000     0.000     0.968     0.000     0.000     0.000     0.000     0.032     2.000
     4.000     3.000     3.000     1.000     3.000     0.000     0.000     0.004     0.996     0.000     0.000     0.000     4.000
     4.000     1.000     1.000     2.000     3.000     0.000     0.000     0.975     0.005     0.020     0.000     0.000     3.000
     4.000     3.000     1.000     3.000     3.000     0.000     0.000     0.004     0.000     0.989     0.007     0.000     5.000
     4.000     4.000     3.000     1.000     3.000     0.000     0.000     0.001     0.999     0.000     0.000     0.000     4.000
     4.000     3.000     1.000     2.000     3.000     0.000     0.000     0.730     0.178     0.092     0.000     0.000     3.000
     1.000     1.000     3.000     1.000     3.000     0.000     0.557     0.005     0.000     0.000     0.000     0.438     2.000
     1.000     1.000     2.000     1.000     4.000     0.000     0.635     0.002     0.000     0.000     0.000     0.363     2.000
     1.000     1.000     1.000     3.000     3.000     0.998     0.002     0.000     0.000     0.000     0.000     0.000     1.000
     1.000     1.000     1.000     1.000     4.000     0.000     0.968     0.000     0.000     0.000     0.000     0.032     2.000
     1.000     1.000     1.000     1.000     4.000     0.000     0.968     0.000     0.000     0.000     0.000     0.032     2.000
     1.000     4.000     1.000     2.000     3.000     0.021     0.083     0.222     0.000     0.000     0.000     0.674     7.000
     1.000     1.000     1.000     1.000     3.000     0.000     0.997     0.000     0.000     0.000     0.000     0.003     2.000
     4.000     4.000     1.000     2.000     3.000     0.000     0.000     0.326     0.571     0.102     0.000     0.000     4.000
     2.000     4.000     1.000     1.000     3.000     0.000     0.016     0.628     0.001     0.000     0.000     0.355     3.000
     2.000     3.000     2.000     1.000     3.000     0.000     0.015     0.548     0.001     0.000     0.000     0.436     3.000
     1.000     4.000     1.000     1.000     4.000     0.000     0.012     0.002     0.000     0.000     0.000     0.985     7.000
     1.000     2.000     1.000     1.000     4.000     0.000     0.691     0.002     0.000     0.000     0.000     0.307     2.000
     1.000     3.000     1.000     1.000     3.000     0.000     0.673     0.007     0.000     0.000     0.000     0.321     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000
     1.000     4.000     1.000     1.000     4.000     0.000     0.012     0.002     0.000     0.000     0.000     0.985     7.000
     1.000     4.000     1.000     1.000     4.000     0.000     0.012     0.002     0.000     0.000     0.000     0.985     7.000
     1.000     2.000     1.000     1.000     4.000     0.000     0.691     0.002     0.000     0.000     0.000     0.307     2.000
     1.000     3.000     1.000     3.000     4.000     0.998     0.000     0.001     0.000     0.000     0.000     0.000     1.000
     1.000     2.000     1.000     1.000     4.000     0.000     0.691     0.002     0.000     0.000     0.000     0.307     2.000
     1.000     4.000     1.000     1.000     4.000     0.000     0.012     0.002     0.000     0.000     0.000     0.985     7.000
     1.000     1.000     1.000     1.000     4.000     0.000     0.968     0.000     0.000     0.000     0.000     0.032     2.000
     1.000     2.000     1.000     4.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000
     3.000     2.000     1.000     1.000     3.000     0.000     0.004     0.991     0.003     0.000     0.000     0.002     3.000
     3.000     3.000     2.000     2.000     2.000     0.000     0.000     0.974     0.002     0.024     0.000     0.000     3.000
     2.000     2.000     3.000     2.000     2.000     0.002     0.002     0.985     0.000     0.003     0.000     0.008     3.000
     4.000     4.000     4.000     4.000     3.000     0.000     0.000     0.000     0.000     0.005     0.995     0.000     6.000
     1.000     3.000     1.000     4.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000
     4.000     3.000     3.000     1.000     2.000     0.000     0.000     0.023     0.977     0.000     0.000     0.000     4.000
     3.000     2.000     3.000     2.000     2.000     0.000     0.000     0.971     0.002     0.027     0.000     0.000     3.000
     2.000     4.000     2.000     2.000     2.000     0.001     0.000     0.983     0.000     0.006     0.000     0.009     3.000
     4.000     4.000     3.000     2.000     2.000     0.000     0.000     0.044     0.881     0.074     0.000     0.000     4.000
     3.000     3.000     4.000     3.000     3.000     0.000     0.000     0.002     0.000     0.977     0.021     0.000     5.000
     4.000     2.000     3.000     3.000     3.000     0.000     0.000     0.001     0.000     0.960     0.039     0.000     5.000
     3.000     3.000     2.000     3.000     3.000     0.003     0.000     0.014     0.000     0.983     0.001     0.000     5.000
     3.000     3.000     3.000     3.000     3.000     0.001     0.000     0.005     0.000     0.990     0.004     0.000     5.000
     1.000     3.000     3.000     4.000     2.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000
     3.000     3.000     3.000     4.000     3.000     0.003     0.000     0.000     0.000     0.839     0.158     0.000     5.000
     4.000     3.000     4.000     3.000     3.000     0.000     0.000     0.000     0.001     0.514     0.485     0.000     5.000
     3.000     2.000     3.000     3.000     3.000     0.003     0.000     0.012     0.000     0.984     0.001     0.000     5.000
     3.000     2.000     3.000     3.000     2.000     0.005     0.000     0.018     0.000     0.977     0.000     0.000     5.000
     3.000     2.000     2.000     3.000     2.000     0.019     0.000     0.047     0.000     0.934     0.000     0.000     5.000
     4.000     3.000     3.000     4.000     3.000     0.000     0.000     0.000     0.000     0.108     0.892     0.000     6.000
     3.000     4.000     3.000     2.000     4.000     0.000     0.000     0.181     0.752     0.066     0.000     0.001     4.000
     4.000     3.000     3.000     3.000     3.000     0.000     0.000     0.000     0.000     0.846     0.153     0.000     5.000
     3.000     4.000     3.000     4.000     3.000     0.001     0.000     0.000     0.000     0.544     0.456     0.000     5.000
     3.000     3.000     3.000     2.000     3.000     0.000     0.000     0.836     0.079     0.084     0.000     0.000     3.000
     4.000     4.000     4.000     1.000     4.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     4.000
     3.000     3.000     2.000     4.000     2.000     0.026     0.000     0.000     0.000     0.967     0.007     0.000     5.000
     4.000     4.000     3.000     3.000     3.000     0.000     0.000     0.000     0.001     0.553     0.446     0.000     5.000
     4.000     4.000     3.000     2.000     4.000     0.000     0.000     0.001     0.993     0.005     0.000     0.000     4.000
     4.000     3.000     2.000     4.000     1.000     0.000     0.000     0.000     0.000     0.939     0.061     0.000     5.000
     4.000     3.000     3.000     3.000     2.000     0.000     0.000     0.001     0.000     0.964     0.035     0.000     5.000
     4.000     4.000     1.000     4.000     1.000     0.000     0.000     0.000     0.000     0.948     0.052     0.000     5.000
     4.000     4.000     4.000     2.000     4.000     0.000     0.000     0.000     0.997     0.002     0.001     0.000     4.000
     4.000     4.000     3.000     3.000     3.000     0.000     0.000     0.000     0.001     0.553     0.446     0.000     5.000
     4.000     3.000     4.000     2.000     3.000     0.000     0.000     0.007     0.974     0.019     0.000     0.000     4.000
     4.000     4.000     3.000     4.000     2.000     0.000     0.000     0.000     0.000     0.118     0.882     0.000     6.000
     4.000     3.000     3.000     3.000     3.000     0.000     0.000     0.000     0.000     0.846     0.153     0.000     5.000
     1.000     1.000     2.000     2.000     3.000     0.007     0.909     0.031     0.000     0.000     0.000     0.053     2.000
     2.000     2.000     2.000     2.000     4.000     0.002     0.003     0.896     0.000     0.002     0.000     0.098     3.000
     2.000     2.000     2.000     1.000     3.000     0.000     0.137     0.574     0.000     0.000     0.000     0.288     3.000
     2.000     2.000     2.000     2.000     3.000     0.002     0.007     0.970     0.000     0.001     0.000     0.019     3.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000
     3.000     3.000     2.000     2.000     3.000     0.000     0.000     0.955     0.011     0.034     0.000     0.000     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     3.000     0.002     0.007     0.970     0.000     0.001     0.000     0.019     3.000
     3.000     3.000     2.000     3.000     3.000     0.003     0.000     0.014     0.000     0.983     0.001     0.000     5.000
     2.000     2.000     2.000     2.000     3.000     0.002     0.007     0.970     0.000     0.001     0.000     0.019     3.000
     2.000     2.000     2.000     2.000     4.000     0.002     0.003     0.896     0.000     0.002     0.000     0.098     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     3.000     3.000     2.000     3.000     3.000     0.003     0.000     0.014     0.000     0.983     0.001     0.000     5.000
     1.000     2.000     2.000     2.000     3.000     0.021     0.473     0.137     0.000     0.000     0.000     0.369     2.000
     2.000     2.000     2.000     2.000     3.000     0.002     0.007     0.970     0.000     0.001     0.000     0.019     3.000
     3.000     2.000     2.000     2.000     3.000     0.000     0.000     0.984     0.002     0.014     0.000     0.000     3.000
     2.000     2.000     3.000     2.000     3.000     0.001     0.001     0.951     0.000     0.004     0.000     0.042     3.000
     2.000     2.000     2.000     2.000     3.000     0.002     0.007     0.970     0.000     0.001     0.000     0.019     3.000
     1.000     1.000     1.000     1.000     4.000     0.000     0.968     0.000     0.000     0.000     0.000     0.032     2.000
     2.000     2.000     2.000     2.000     3.000     0.002     0.007     0.970     0.000     0.001     0.000     0.019     3.000
     1.000     2.000     2.000     1.000     4.000     0.000     0.115     0.002     0.000     0.000     0.000     0.883     7.000
     3.000     2.000     2.000     2.000     3.000     0.000     0.000     0.984     0.002     0.014     0.000     0.000     3.000
     1.000     2.000     1.000     1.000     3.000     0.000     0.965     0.001     0.000     0.000     0.000     0.034     2.000
     2.000     2.000     2.000     2.000     3.000     0.002     0.007     0.970     0.000     0.001     0.000     0.019     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     3.000     3.000     3.000     3.000     3.000     0.001     0.000     0.005     0.000     0.990     0.004     0.000     5.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     1.000     2.000     3.000     0.003     0.054     0.934     0.000     0.000     0.000     0.008     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     3.000     2.000     0.902     0.000     0.033     0.000     0.065     0.000     0.000     1.000
     2.000     2.000     2.000     2.000     2.000     0.003     0.017     0.976     0.000     0.001     0.000     0.004     3.000
     2.000     2.000     2.000     3.000     2.000     0.902     0.000     0.033     0.000     0.065     0.000     0.000     1.000
     3.000     3.000     2.000     2.000     3.000     0.000     0.000     0.955     0.011     0.034     0.000     0.000     3.000
     3.000     3.000     1.000     2.000     3.000     0.000     0.000     0.986     0.001     0.013     0.000     0.000     3.000
     2.000     2.000     1.000     2.000     2.000     0.004     0.118     0.877     0.000     0.000     0.000     0.001     3.000
